song,tot_laudness_mean,tot_laudness_std,SONE_mean0,SONE_mean1,SONE_mean2,SONE_mean3,SONE_mean4,SONE_mean5,SONE_mean6,SONE_mean7,SONE_mean8,SONE_mean9,SONE_mean10,SONE_mean11,SONE_mean12,SONE_mean13,SONE_mean14,SONE_mean15,SONE_mean16,SONE_mean17,SONE_mean18,SONE_mean19,SONE_mean20,SONE_mean21,SONE_mean22,SONE_mean23,SONE_std0,SONE_std1,SONE_std2,SONE_std3,SONE_std4,SONE_std5,SONE_std6,SONE_std7,SONE_std8,SONE_std9,SONE_std10,SONE_std11,SONE_std12,SONE_std13,SONE_std14,SONE_std15,SONE_std16,SONE_std17,SONE_std18,SONE_std19,SONE_std20,SONE_std21,SONE_std22,SONE_std23
60.mp3,0.1612919074853569,0.04558980052247116,[0.05125099,0.05697866,0.05755997,0.05390803,0.02251833,0.02487904,0.01481451,0.02460049,0.02433051,0.0320974,0.03378338,0.01494309,0.0172265,0.02173889,0.02783547,0.01700103,0.01448466,0.02359274,0.01544653,0.01133439,0.00810216,0.00730709,0.00408132,0.00196807],[0.05125099,0.05697866,0.05755997,0.05390803,0.02251833,0.02487904,0.01481451,0.02460049,0.02433051,0.0320974,0.03378338,0.01494309,0.0172265,0.02173889,0.02783547,0.01700103,0.01448466,0.02359274,0.01544653,0.01133439,0.00810216,0.00730709,0.00408132,0.00196807]
62.mp3,0.22155451862009418,0.07327921721093826,[0.04390948,0.04250201,0.03367124,0.03159749,0.01354916,0.0227908,0.02374586,0.0371095,0.04706415,0.0610329,0.05871789,0.07197273,0.05735341,0.07488941,0.03297316,0.03564262,0.02336623,0.03447041,0.0331169,0.02322352,0.01666911,0.01501045,0.01012851,0.00182575],[0.04390948,0.04250201,0.03367124,0.03159749,0.01354916,0.0227908,0.02374586,0.0371095,0.04706415,0.0610329,0.05871789,0.07197273,0.05735341,0.07488941,0.03297316,0.03564262,0.02336623,0.03447041,0.0331169,0.02322352,0.01666911,0.01501045,0.01012851,0.00182575]
64.mp3,0.1970388469475205,0.04532435874760752,[0.06807024,0.07087996,0.06048415,0.06897649,0.03039356,0.03715892,0.04125671,0.03049687,0.03079876,0.02054707,0.03040656,0.02464918,0.02456323,0.01650817,0.02318751,0.01799707,0.02284675,0.02680695,0.02127441,0.01865419,0.01980908,0.02199794,0.0224659,0.01576675],[0.06807024,0.07087996,0.06048415,0.06897649,0.03039356,0.03715892,0.04125671,0.03049687,0.03079876,0.02054707,0.03040656,0.02464918,0.02456323,0.01650817,0.02318751,0.01799707,0.02284675,0.02680695,0.02127441,0.01865419,0.01980908,0.02199794,0.0224659,0.01576675]
65.mp3,0.18938535022823144,0.06686843091468204,[0.049866,0.06191164,0.03937191,0.04374822,0.02686208,0.03083554,0.03232931,0.02285022,0.02384583,0.01876126,0.02391935,0.01931982,0.03045927,0.03388122,0.05013681,0.03411651,0.02961472,0.03226881,0.03164308,0.02001806,0.01641936,0.01757041,0.015675,0.02209766],[0.049866,0.06191164,0.03937191,0.04374822,0.02686208,0.03083554,0.03232931,0.02285022,0.02384583,0.01876126,0.02391935,0.01931982,0.03045927,0.03388122,0.05013681,0.03411651,0.02961472,0.03226881,0.03164308,0.02001806,0.01641936,0.01757041,0.015675,0.02209766]
67.mp3,0.21474115477970054,0.07003243061644401,[0.06109545,0.06423169,0.04362364,0.04666259,0.03168139,0.04190501,0.03026223,0.0339304,0.03424798,0.02487213,0.03176559,0.02635384,0.03188266,0.03480674,0.04875924,0.04349142,0.04277646,0.040987,0.04073493,0.03390525,0.03114255,0.02783734,0.01790467,0.01280398],[0.06109545,0.06423169,0.04362364,0.04666259,0.03168139,0.04190501,0.03026223,0.0339304,0.03424798,0.02487213,0.03176559,0.02635384,0.03188266,0.03480674,0.04875924,0.04349142,0.04277646,0.040987,0.04073493,0.03390525,0.03114255,0.02783734,0.01790467,0.01280398]
68.mp3,0.2013931793976114,0.0617196025470761,[0.03012967,0.06086644,0.08774486,0.08496761,0.05122026,0.04126384,0.02021292,0.04657214,0.03578207,0.02609057,0.0408544,0.02628331,0.02853056,0.0258904,0.01287882,0.01874271,0.0136887,0.02250019,0.02254143,0.00914079,0.01483093,0.01023628,0.01002516,0.00724172],[0.03012967,0.06086644,0.08774486,0.08496761,0.05122026,0.04126384,0.02021292,0.04657214,0.03578207,0.02609057,0.0408544,0.02628331,0.02853056,0.0258904,0.01287882,0.01874271,0.0136887,0.02250019,0.02254143,0.00914079,0.01483093,0.01023628,0.01002516,0.00724172]
69.mp3,0.058330357634883555,0.03620466882519307,[4.18623939e-08,1.29923812e-03,1.40002553e-02,3.00187091e-02,1.66234180e-02,1.30220820e-02,9.14952266e-03,8.17907654e-03,3.20344433e-03,3.97565025e-03,4.87196415e-03,2.98669934e-03,6.43444747e-03,5.91958231e-03,1.05021203e-02,1.55747196e-02,9.31666320e-03,3.01759324e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.53778089e-09,3.32381878e-08],[4.18623939e-08,1.29923812e-03,1.40002553e-02,3.00187091e-02,1.66234180e-02,1.30220820e-02,9.14952266e-03,8.17907654e-03,3.20344433e-03,3.97565025e-03,4.87196415e-03,2.98669934e-03,6.43444747e-03,5.91958231e-03,1.05021203e-02,1.55747196e-02,9.31666320e-03,3.01759324e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.53778089e-09,3.32381878e-08]
70.mp3,0.19941687919767787,0.04664053905273795,[0.06201367,0.08551279,0.06318686,0.05489089,0.03324079,0.03120061,0.02323687,0.02653648,0.0202651,0.02391226,0.02353388,0.02345457,0.02850879,0.03079577,0.0332995,0.03038495,0.02261401,0.02898502,0.02342394,0.015707,0.01626361,0.01924114,0.01371422,0.01041132],[0.06201367,0.08551279,0.06318686,0.05489089,0.03324079,0.03120061,0.02323687,0.02653648,0.0202651,0.02391226,0.02353388,0.02345457,0.02850879,0.03079577,0.0332995,0.03038495,0.02261401,0.02898502,0.02342394,0.015707,0.01626361,0.01924114,0.01371422,0.01041132]
71.mp3,0.5933300776926617,0.08695630009171589,[0.19848227,0.18409937,0.11017361,0.13317876,0.10167093,0.11829128,0.11631265,0.14397516,0.1528588,0.10828116,0.11907556,0.11708354,0.11102149,0.0991118,0.10735417,0.0932268,0.07790147,0.07970917,0.0844479,0.07367876,0.08141777,0.0657793,0.04677269,0.02238479],[0.19848227,0.18409937,0.11017361,0.13317876,0.10167093,0.11829128,0.11631265,0.14397516,0.1528588,0.10828116,0.11907556,0.11708354,0.11102149,0.0991118,0.10735417,0.0932268,0.07790147,0.07970917,0.0844479,0.07367876,0.08141777,0.0657793,0.04677269,0.02238479]
72.mp3,0.39532223116237397,0.09728829706634651,[0.09137459,0.10395402,0.08018697,0.09168591,0.05807311,0.07166379,0.0677169,0.06656646,0.06263774,0.05505086,0.05927933,0.0573378,0.07500626,0.06541914,0.08849815,0.0819566,0.07221825,0.07187301,0.0784373,0.07798662,0.07284435,0.08198563,0.07353932,0.0534779,],[0.09137459,0.10395402,0.08018697,0.09168591,0.05807311,0.07166379,0.0677169,0.06656646,0.06263774,0.05505086,0.05927933,0.0573378,0.07500626,0.06541914,0.08849815,0.0819566,0.07221825,0.07187301,0.0784373,0.07798662,0.07284435,0.08198563,0.07353932,0.0534779,]
73.mp3,0.22798101858780676,0.10604015637477683,[0.05969457,0.09319859,0.067737,0.06435279,0.0235532,0.03997621,0.03577733,0.02077002,0.01821899,0.01795642,0.032061,0.0304703,0.04270775,0.02832327,0.03757486,0.03981132,0.0306293,0.01387098,0.00818138,0.0213042,0.02281242,0.01604466,0.01414707,0.01508002],[0.05969457,0.09319859,0.067737,0.06435279,0.0235532,0.03997621,0.03577733,0.02077002,0.01821899,0.01795642,0.032061,0.0304703,0.04270775,0.02832327,0.03757486,0.03981132,0.0306293,0.01387098,0.00818138,0.0213042,0.02281242,0.01604466,0.01414707,0.01508002]
74.mp3,0.08277666951253418,0.08915017175619104,[0.01847563,0.02982211,0.03183563,0.03076726,0.02263017,0.02605167,0.01479477,0.00966284,0.00647579,0.00537352,0.00754301,0.00614252,0.00652306,0.00350725,0.00386067,0.00359812,0.00316305,0.00262036,0.00326901,0.00299202,0.00373277,0.00416785,0.00225156,0.00084489],[0.01847563,0.02982211,0.03183563,0.03076726,0.02263017,0.02605167,0.01479477,0.00966284,0.00647579,0.00537352,0.00754301,0.00614252,0.00652306,0.00350725,0.00386067,0.00359812,0.00316305,0.00262036,0.00326901,0.00299202,0.00373277,0.00416785,0.00225156,0.00084489]
76.mp3,0.30857199143553754,0.0714891633825804,[0.17318719,0.14319579,0.10949995,0.09204029,0.04855821,0.05321878,0.04322228,0.04233296,0.03527638,0.02385424,0.02720709,0.02708898,0.03115417,0.03413414,0.02469064,0.01501015,0.01388302,0.00609084,0.0068174,0.00374647,0.00305912,0.0034514,0.00280643,0.00231221],[0.17318719,0.14319579,0.10949995,0.09204029,0.04855821,0.05321878,0.04322228,0.04233296,0.03527638,0.02385424,0.02720709,0.02708898,0.03115417,0.03413414,0.02469064,0.01501015,0.01388302,0.00609084,0.0068174,0.00374647,0.00305912,0.0034514,0.00280643,0.00231221]
77.mp3,0.39762251400125037,0.08500477169965694,[0.06470058,0.13134406,0.10727513,0.11140997,0.07078051,0.09897399,0.07272194,0.08988629,0.08707,0.07215134,0.07842893,0.06513387,0.07905667,0.05372481,0.07151614,0.05154065,0.0532655,0.06059966,0.05435507,0.07988042,0.05467518,0.04458679,0.03596409,0.00661617],[0.06470058,0.13134406,0.10727513,0.11140997,0.07078051,0.09897399,0.07272194,0.08988629,0.08707,0.07215134,0.07842893,0.06513387,0.07905667,0.05372481,0.07151614,0.05154065,0.0532655,0.06059966,0.05435507,0.07988042,0.05467518,0.04458679,0.03596409,0.00661617]
78.mp3,0.12022538558953715,0.07201048641875593,[0.0297387,0.05865021,0.05562518,0.03310402,0.01394495,0.01964264,0.01079366,0.01335367,0.01072155,0.00517784,0.0043175,0.00424229,0.00414028,0.00272313,0.00428008,0.00295556,0.00281775,0.00593733,0.00464708,0.00370123,0.00560547,0.00861811,0.01053218,0.00719032],[0.0297387,0.05865021,0.05562518,0.03310402,0.01394495,0.01964264,0.01079366,0.01335367,0.01072155,0.00517784,0.0043175,0.00424229,0.00414028,0.00272313,0.00428008,0.00295556,0.00281775,0.00593733,0.00464708,0.00370123,0.00560547,0.00861811,0.01053218,0.00719032]
79.mp3,0.16224871129170634,0.0670899404914599,[0.03681806,0.04802484,0.02223732,0.02971914,0.01444043,0.03600249,0.01790923,0.01675069,0.01357548,0.01994654,0.02508478,0.0169014,0.02283331,0.02359164,0.02577082,0.03193564,0.04190522,0.04109144,0.02460063,0.02374245,0.0305392,0.02638301,0.01894874,0.01387048],[0.03681806,0.04802484,0.02223732,0.02971914,0.01444043,0.03600249,0.01790923,0.01675069,0.01357548,0.01994654,0.02508478,0.0169014,0.02283331,0.02359164,0.02577082,0.03193564,0.04190522,0.04109144,0.02460063,0.02374245,0.0305392,0.02638301,0.01894874,0.01387048]
80.mp3,0.2720014653689829,0.13963768647262478,[0.09593743,0.0845273,0.08665089,0.07530273,0.02837673,0.04648561,0.03037603,0.0323254,0.02629779,0.02013426,0.02428743,0.02402636,0.03015667,0.03142611,0.03958557,0.03403662,0.03305783,0.0371103,0.04226002,0.04865269,0.04964844,0.03917546,0.03195077,0.0214916,],[0.09593743,0.0845273,0.08665089,0.07530273,0.02837673,0.04648561,0.03037603,0.0323254,0.02629779,0.02013426,0.02428743,0.02402636,0.03015667,0.03142611,0.03958557,0.03403662,0.03305783,0.0371103,0.04226002,0.04865269,0.04964844,0.03917546,0.03195077,0.0214916,]
81.mp3,0.47240349803004833,0.09793096060578318,[0.1972356,0.1340612,0.10425319,0.10097033,0.04949174,0.06366364,0.08002768,0.07985583,0.09644619,0.06117561,0.078897,0.07747191,0.07741458,0.07222657,0.09307057,0.08341618,0.0886619,0.07751152,0.07568112,0.07444294,0.06244647,0.05596582,0.04353025,0.01480641],[0.1972356,0.1340612,0.10425319,0.10097033,0.04949174,0.06366364,0.08002768,0.07985583,0.09644619,0.06117561,0.078897,0.07747191,0.07741458,0.07222657,0.09307057,0.08341618,0.0886619,0.07751152,0.07568112,0.07444294,0.06244647,0.05596582,0.04353025,0.01480641]
82.mp3,0.1776383882775801,0.06386111187782977,[0.02885685,0.07609569,0.09139664,0.04257932,0.04026617,0.04932725,0.02805576,0.01472473,0.0139876,0.00582252,0.00386532,0.00191015,0.00124907,0.00137735,0.00092615,0.00187942,0.00212023,0.00610606,0.00691769,0.0078866,0.01796262,0.02928651,0.01286763,0.00768724],[0.02885685,0.07609569,0.09139664,0.04257932,0.04026617,0.04932725,0.02805576,0.01472473,0.0139876,0.00582252,0.00386532,0.00191015,0.00124907,0.00137735,0.00092615,0.00187942,0.00212023,0.00610606,0.00691769,0.0078866,0.01796262,0.02928651,0.01286763,0.00768724]
83.mp3,0.11766880841718365,0.046209090989923526,[0.01073315,0.02342151,0.02217309,0.02351075,0.01050762,0.01729426,0.01826738,0.01818237,0.01866207,0.01232019,0.0153899,0.01235183,0.01927798,0.02372798,0.03170432,0.03978817,0.02270581,0.02681921,0.02497462,0.02087316,0.01626299,0.00990995,0.01213623,0.01364924],[0.01073315,0.02342151,0.02217309,0.02351075,0.01050762,0.01729426,0.01826738,0.01818237,0.01866207,0.01232019,0.0153899,0.01235183,0.01927798,0.02372798,0.03170432,0.03978817,0.02270581,0.02681921,0.02497462,0.02087316,0.01626299,0.00990995,0.01213623,0.01364924]
84.mp3,0.26653895693484364,0.07091417701127738,[0.06900543,0.06696262,0.065709,0.06607181,0.04060167,0.05092464,0.04736107,0.03569628,0.02482606,0.02660515,0.03554729,0.03240334,0.04844174,0.05332708,0.0745061,0.07290864,0.06169554,0.05724443,0.04749096,0.03792058,0.0439533,0.03860438,0.02351655,0.00926992],[0.06900543,0.06696262,0.065709,0.06607181,0.04060167,0.05092464,0.04736107,0.03569628,0.02482606,0.02660515,0.03554729,0.03240334,0.04844174,0.05332708,0.0745061,0.07290864,0.06169554,0.05724443,0.04749096,0.03792058,0.0439533,0.03860438,0.02351655,0.00926992]
85.mp3,0.18022091185600703,0.042016323585050135,[0.07507597,0.05330495,0.03274759,0.03702592,0.0211221,0.03986278,0.02509491,0.02864129,0.03394892,0.02730245,0.02103323,0.01482877,0.02366147,0.02134991,0.03030579,0.02603762,0.02650032,0.03319878,0.03187311,0.03090043,0.02851298,0.02742633,0.01533577,0.00854148],[0.07507597,0.05330495,0.03274759,0.03702592,0.0211221,0.03986278,0.02509491,0.02864129,0.03394892,0.02730245,0.02103323,0.01482877,0.02366147,0.02134991,0.03030579,0.02603762,0.02650032,0.03319878,0.03187311,0.03090043,0.02851298,0.02742633,0.01533577,0.00854148]
86.mp3,0.261465862890708,0.14344802362347017,[0.09536743,0.07301578,0.04333936,0.03726452,0.02425771,0.03083823,0.02396482,0.02547709,0.02260744,0.03212401,0.03077882,0.02265515,0.03946605,0.02652913,0.03082245,0.03171849,0.02899596,0.04109544,0.04779639,0.05781973,0.06026951,0.07348535,0.07605669,0.07105161],[0.09536743,0.07301578,0.04333936,0.03726452,0.02425771,0.03083823,0.02396482,0.02547709,0.02260744,0.03212401,0.03077882,0.02265515,0.03946605,0.02652913,0.03082245,0.03171849,0.02899596,0.04109544,0.04779639,0.05781973,0.06026951,0.07348535,0.07605669,0.07105161]
87.mp3,0.3917979392773352,0.050632997663675974,[0.11966722,0.14681542,0.12322525,0.1186559,0.0774129,0.09546414,0.09193576,0.09914338,0.08569021,0.06065514,0.06832915,0.0720018,0.08200622,0.0869618,0.06664751,0.04675299,0.05397559,0.01718855,0.01593186,0.00728517,0.00481698,0.00435202,0.002717,0.00202085],[0.11966722,0.14681542,0.12322525,0.1186559,0.0774129,0.09546414,0.09193576,0.09914338,0.08569021,0.06065514,0.06832915,0.0720018,0.08200622,0.0869618,0.06664751,0.04675299,0.05397559,0.01718855,0.01593186,0.00728517,0.00481698,0.00435202,0.002717,0.00202085]
88.mp3,0.3432307692820572,0.12350640918945777,[0.14353851,0.1354496,0.09502034,0.06971846,0.04044259,0.04464423,0.04989096,0.03993096,0.03136329,0.02971013,0.03786777,0.04482177,0.05033265,0.04119127,0.05391529,0.05619761,0.05011793,0.04959334,0.04885938,0.05178773,0.04700229,0.04976981,0.04473375,0.02889127],[0.14353851,0.1354496,0.09502034,0.06971846,0.04044259,0.04464423,0.04989096,0.03993096,0.03136329,0.02971013,0.03786777,0.04482177,0.05033265,0.04119127,0.05391529,0.05619761,0.05011793,0.04959334,0.04885938,0.05178773,0.04700229,0.04976981,0.04473375,0.02889127]
89.mp3,0.1755697236047143,0.07594870886874197,[0.05113499,0.08103605,0.04654062,0.07763139,0.01631311,0.02728563,0.0217316,0.02595189,0.01685631,0.01701324,0.02406578,0.02169252,0.03331025,0.02635732,0.0346852,0.03125181,0.02564061,0.01973269,0.01137456,0.00762609,0.00497807,0.00435051,0.00491107,0.00101351],[0.05113499,0.08103605,0.04654062,0.07763139,0.01631311,0.02728563,0.0217316,0.02595189,0.01685631,0.01701324,0.02406578,0.02169252,0.03331025,0.02635732,0.0346852,0.03125181,0.02564061,0.01973269,0.01137456,0.00762609,0.00497807,0.00435051,0.00491107,0.00101351]
90.mp3,0.18526550665049876,0.09183933387051106,[0.11806713,0.06183744,0.03390487,0.02135267,0.01218722,0.0246949,0.02280941,0.01899214,0.02187269,0.01566104,0.02118421,0.01785125,0.02472447,0.01571054,0.01385487,0.01044267,0.0088518,0.01072958,0.01067353,0.00947735,0.00970875,0.01368853,0.01796469,0.01424424],[0.11806713,0.06183744,0.03390487,0.02135267,0.01218722,0.0246949,0.02280941,0.01899214,0.02187269,0.01566104,0.02118421,0.01785125,0.02472447,0.01571054,0.01385487,0.01044267,0.0088518,0.01072958,0.01067353,0.00947735,0.00970875,0.01368853,0.01796469,0.01424424]
91.mp3,0.07744084605001689,0.06324810511231715,[0.02944273,0.03321111,0.02013337,0.01605993,0.00750123,0.00898727,0.00665926,0.00753696,0.00365429,0.00248336,0.00279545,0.00193701,0.00285717,0.00196765,0.00211461,0.00254585,0.00367306,0.00508018,0.00891901,0.01153411,0.00924258,0.01160982,0.01266712,0.01231094],[0.02944273,0.03321111,0.02013337,0.01605993,0.00750123,0.00898727,0.00665926,0.00753696,0.00365429,0.00248336,0.00279545,0.00193701,0.00285717,0.00196765,0.00211461,0.00254585,0.00367306,0.00508018,0.00891901,0.01153411,0.00924258,0.01160982,0.01266712,0.01231094]
92.mp3,0.5648179926040817,0.08887103899136947,[0.09140096,0.13920339,0.14763194,0.1542763,0.13716543,0.14426297,0.12813824,0.14263574,0.11184202,0.10287121,0.10123046,0.08754532,0.10708856,0.14116984,0.10777572,0.10035115,0.09896026,0.09978221,0.07363063,0.0753029,0.07335233,0.06753203,0.06344016,0.05031018],[0.09140096,0.13920339,0.14763194,0.1542763,0.13716543,0.14426297,0.12813824,0.14263574,0.11184202,0.10287121,0.10123046,0.08754532,0.10708856,0.14116984,0.10777572,0.10035115,0.09896026,0.09978221,0.07363063,0.0753029,0.07335233,0.06753203,0.06344016,0.05031018]
93.mp3,0.25622483038106214,0.0783897529440082,[0.05300229,0.06418229,0.07603474,0.05932745,0.04416459,0.04633892,0.04472106,0.07644004,0.0480556,0.0241452,0.01286576,0.01677509,0.03820762,0.03297892,0.04372054,0.04552186,0.03905365,0.04850547,0.03850396,0.03523411,0.03651795,0.03858106,0.04321339,0.03628501],[0.05300229,0.06418229,0.07603474,0.05932745,0.04416459,0.04633892,0.04472106,0.07644004,0.0480556,0.0241452,0.01286576,0.01677509,0.03820762,0.03297892,0.04372054,0.04552186,0.03905365,0.04850547,0.03850396,0.03523411,0.03651795,0.03858106,0.04321339,0.03628501]
95.mp3,0.05290330553808233,0.02892516340469591,[0.00815636,0.02815078,0.02675727,0.02416451,0.00525596,0.01063381,0.00229852,0.01011689,0.00332651,0.00114045,0.00138327,0.0005528,0.00559118,0.00073254,0.00234944,0.00170513,0.00060845,0.00120537,0.00153018,0.00143364,0.00099162,0.00075327,0.00080496,0.00037623],[0.00815636,0.02815078,0.02675727,0.02416451,0.00525596,0.01063381,0.00229852,0.01011689,0.00332651,0.00114045,0.00138327,0.0005528,0.00559118,0.00073254,0.00234944,0.00170513,0.00060845,0.00120537,0.00153018,0.00143364,0.00099162,0.00075327,0.00080496,0.00037623]
96.mp3,0.11162524803793754,0.06272561283129488,[0.02549543,0.02552837,0.02408111,0.04550744,0.02356313,0.01869165,0.01122193,0.01222798,0.007115,0.00972276,0.01098259,0.00675551,0.01078821,0.00726816,0.00616523,0.00880827,0.00749923,0.01400692,0.01567607,0.02115245,0.02281824,0.02174909,0.01949138,0.01300558],[0.02549543,0.02552837,0.02408111,0.04550744,0.02356313,0.01869165,0.01122193,0.01222798,0.007115,0.00972276,0.01098259,0.00675551,0.01078821,0.00726816,0.00616523,0.00880827,0.00749923,0.01400692,0.01567607,0.02115245,0.02281824,0.02174909,0.01949138,0.01300558]
98.mp3,0.26856023862573786,0.09272423338520212,[0.06020303,0.04848513,0.05238944,0.06074855,0.04126477,0.05852748,0.05615694,0.09249711,0.06307442,0.05382451,0.05860607,0.06615258,0.06549246,0.06012777,0.06879633,0.04879705,0.04470838,0.03925888,0.03906466,0.03296463,0.00782115,0.00303603,0.00103608,0.00043639],[0.06020303,0.04848513,0.05238944,0.06074855,0.04126477,0.05852748,0.05615694,0.09249711,0.06307442,0.05382451,0.05860607,0.06615258,0.06549246,0.06012777,0.06879633,0.04879705,0.04470838,0.03925888,0.03906466,0.03296463,0.00782115,0.00303603,0.00103608,0.00043639]
99.mp3,0.21762107695757912,0.051755017092951605,[0.07188302,0.0521621,0.04881287,0.06984749,0.04302715,0.04908763,0.04071968,0.04399805,0.03979235,0.03400161,0.03803564,0.04007927,0.03999789,0.0342544,0.03808762,0.03475139,0.0346187,0.03115817,0.01870445,0.01923089,0.01662022,0.0190829,0.0188974,0.00755786],[0.07188302,0.0521621,0.04881287,0.06984749,0.04302715,0.04908763,0.04071968,0.04399805,0.03979235,0.03400161,0.03803564,0.04007927,0.03999789,0.0342544,0.03808762,0.03475139,0.0346187,0.03115817,0.01870445,0.01923089,0.01662022,0.0190829,0.0188974,0.00755786]
101.mp3,0.04450591985234948,0.04708135402732946,[5.78121485e-04,6.96311795e-03,1.97934853e-02,1.60665628e-02,4.28702481e-03,1.12359389e-02,6.63830379e-03,1.39084953e-02,6.98018299e-03,5.46511774e-03,3.42040452e-03,2.47693925e-03,1.58283995e-03,1.48385188e-03,2.43372537e-03,1.97712060e-03,2.08336156e-03,2.25445237e-03,4.51646613e-04,3.79234339e-04,4.19312597e-04,2.05439277e-03,1.54429295e-03,4.75406245e-05],[5.78121485e-04,6.96311795e-03,1.97934853e-02,1.60665628e-02,4.28702481e-03,1.12359389e-02,6.63830379e-03,1.39084953e-02,6.98018299e-03,5.46511774e-03,3.42040452e-03,2.47693925e-03,1.58283995e-03,1.48385188e-03,2.43372537e-03,1.97712060e-03,2.08336156e-03,2.25445237e-03,4.51646613e-04,3.79234339e-04,4.19312597e-04,2.05439277e-03,1.54429295e-03,4.75406245e-05]
102.mp3,0.26832938835137904,0.06758493566408112,[0.06375073,0.09756269,0.08558401,0.09363279,0.05563502,0.0366701,0.03556643,0.02702933,0.02293051,0.02366249,0.03818848,0.03844335,0.06659035,0.06122524,0.07047534,0.07698096,0.03170345,0.02803451,0.02714727,0.01407381,0.00168036,0.00041032,0.00052642,0.00034589],[0.06375073,0.09756269,0.08558401,0.09363279,0.05563502,0.0366701,0.03556643,0.02702933,0.02293051,0.02366249,0.03818848,0.03844335,0.06659035,0.06122524,0.07047534,0.07698096,0.03170345,0.02803451,0.02714727,0.01407381,0.00168036,0.00041032,0.00052642,0.00034589]
